"id_obs","coder_1","coder_2","consensus","sec_create_1","sec_create_2","sec_review_1","sec_review_2","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date","tox_60","tox_70","tox_80","tox_90","insult_60","insult_70","insult_80","insult_90"
916377,1,1,1,24,7,13,0,"2022-09-24T14:19:51.000Z","@HECTORF40292121 @mcubillossigall Con el Apruebo, los activistas del indigenismo se habrían podido robar todo Chile","replied_to","No Error",0.3389984,0.023076924,0.37506318,0.04098356,"2022-09-24",0,0,0,0,0,0,0,0
924742,0,0,1,13,10,5,0,"2021-01-07T14:56:32.000Z","@johnjohnycc @mcubillossigall De acuerdo, ahora son todos democráticos, caras de palo, cómo tanto descaro?","replied_to","No Error",0.36043653,0.016125489,0.40975618,0.011612174,"2021-01-07",0,0,0,0,0,0,0,0
925575,1,1,1,4,4,0,0,"2022-09-25T23:56:14.000Z","@NYC_prensa @Ktymontealegre @Equipo_Patriota Toda su vida o sea desde el momento que nació,ya está mintiendo","replied_to","No Error",0.2820025,0.0045394897,0.33964422,0.0062332097,"2022-09-25",0,0,0,0,0,0,0,0
932003,1,1,1,7,7,4,0,"2021-07-16T22:19:41.000Z","@Jaime_Bassa LOS PRESOS Y LOS CONVENCIONALES TODOS DELINCUENTES, LA DIFERENCIA ES SOLO LA  CORBATA.","replied_to","No Error",0.34757367,0.02116089,0.4196762,0.011353259,"2021-07-16",0,0,0,0,0,0,0,0
947855,0,0,1,9,13,1,0,"2021-01-13T12:44:19.000Z","@mcubillossigall Usted siempre contra todo y luego que se aprueba se aprovecha de ello, estuvo contra el divorcio y es ahora divorciada y casada con un divorciado, voto contra la reforma a la constitución y ahora quiere ser constituyente, un poco de pudor","replied_to","No Error",0.23739935,0.00415802,0.25205973,0.0060713873,"2021-01-13",0,0,0,0,0,0,0,0
956232,0,0,1,18,6,1,0,"2022-04-20T12:07:21.000Z","@Jaime_Bassa Estás escribiendo como su ya supieras lo que se va a escribir en la constitución eso quiere decir dos cosas o eres adivino o ya la tenían escrita.....","replied_to","No Error",0.23523538,0.0021743774,0.20668297,0.0059840037,"2022-04-20",0,0,0,0,0,0,0,0
963717,0,0,1,8,8,1,0,"2022-05-23T13:49:25.000Z","@GordonFreemanXX @Gonzalo_qh @Danielveloz @mvacarezza @fernando_atria al que le parece cuestionable la opinión de personas con “supina ignorancia jurídica” es al de más arriba, le sugiero lea el hilo","replied_to","No Error",0.2412222,0.0045776367,0.25602314,0.0058416002,"2022-05-23",0,0,0,0,0,0,0,0
988168,0,0,1,23,9,1,0,"2022-02-21T22:17:15.000Z","@patriciapolitz @AdrianaValdes8 @jesuitaschile @Censelio @sebastian_gray @NoNeutrales Apoyo o cheques en blanco?? … si quisieron ser convencionales, acepten todo lo que viene con eso … no solo los aplausos un tanto ridículos que se prodigan entre ustedes","quoted","No Error",0.36043653,0.009307861,0.41767508,0.0062267366,"2022-02-21",0,0,0,0,0,0,0,0
994021,1,1,1,4,3,0,0,"2022-04-21T03:19:42.000Z","@MRamirezZunig @miisabela @danielstingo Osea, el zángano de @danielstingo  tiene una empresa??","replied_to","No Error",0.3722269,0.013091337,0.4302003,0.006265574,"2022-04-21",0,0,0,0,0,0,0,0
1004075,1,1,1,3,3,0,0,"2022-04-21T14:42:44.000Z","@biktophugo @espinozacuellar @danieljadue @baradit @Jaime_Bassa Es otra red de delincuentes???","replied_to","No Error",0.25462922,0.0075912476,0.26957804,0.007353018,"2022-04-21",0,0,0,0,0,0,0,0
1024135,0,0,1,12,13,0,0,"2021-09-02T21:09:00.000Z","@RenatoGarinG Evita agarrarte de las mechas con bots fachos financiados por quienes tu ya sabes. Es una pérdida de tiempo gatín. Bloquea a los bots y listo. Si hasta a veces pareces un novato de Twitter respondiéndo a quienes no desean dialogar...🙄","replied_to","No Error",0.37751234,0.007247925,0.42743355,0.0075083673,"2021-09-02",0,0,0,0,0,0,0,0
1025007,0,0,1,19,11,6,0,"2022-07-26T00:15:48.000Z","@NYC_prensa @lmrendon @Jaime_Bassa @fernando_atria Y cuándo le toca a la Maldonado, que  compactuó asintiendo, cada vez que Pool afirmaba y amenazaba con matar más que en dictadura.","replied_to","No Error",0.22579013,0.017158391,0.13245803,0.16383497,"2022-07-26",0,0,0,0,0,0,0,0
1027348,0,1,0,6,9,0,0,"2022-03-05T13:42:41.000Z","@tere_marinovic El odio y resentimiento las vuelve locas..parte de la cuna..las madres son las responsables.","replied_to","No Error",0.37073207,0.020515325,0.4196762,0.008738215,"2022-03-05",0,0,0,0,0,0,0,0
1031488,0,0,1,7,6,0,0,"2022-03-05T18:14:44.000Z","@tere_marinovic @T13 Es el resultado de la ignorancia y circo q han creado quienes componen la CC ! Excepto Tere obviamente","replied_to","No Error",0.3281604,0.007286072,0.40243408,0.0062332097,"2022-03-05",0,0,0,0,0,0,0,0
1040149,1,1,1,18,9,13,0,"2022-01-22T20:32:02.000Z","@tere_marinovic Y que ha hecho cuellar aparte de hablar a la galucha pinochetista?","replied_to","No Error",0.3302291,0.014640691,0.36798462,0.006479179,"2022-01-22",0,0,0,0,0,0,0,0
1059912,1,1,1,3,0,0,0,"2022-09-05T14:26:13.000Z","@RenatoGarinG Y nadie te quiere acá, así que chao no mah","replied_to","No Error",0.26859093,0.009689331,0.25998658,0.008738215,"2022-09-05",0,0,0,0,0,0,0,0
1074620,1,1,1,20,4,14,0,"2022-08-23T16:32:13.000Z","@Trofnoker @N26307515 @CalderonBassi @baradit Lo que escribiste ¿O ni siquiera entiendes lo que escribes?","replied_to","No Error",0.28547668,0.0059509277,0.32211447,0.0062396824,"2022-08-23",0,0,0,0,0,0,0,0
1078440,1,1,1,28,14,21,0,"2021-07-23T00:58:05.000Z","@rbascu1 @danielstingo @marcelasalome Este wn está convencido que le vamos a aprobar su propuesta..No veo a ningún constitucionalista en la lista de constituyentes de cartón..Cresta el ego pa grande de este abogaducho de matinal","replied_to","No Error",0.3969567,0.021806452,0.46774593,0.007145886,"2021-07-23",0,0,0,0,0,0,0,0
1083902,1,0,0,13,26,0,0,"2021-05-26T22:32:35.000Z","@Majamuhe @Sinfiltros_tv @MarcosBarrazaG @PanchoOrregoG @MaidamillerM @Naty_campusano @ivanguerrerom @sebas_vergara Marquitos se va a llenar los bolsillos con tu sensibilidad humanista de cartón y cuando te des cuenta de nada está mejorando ese mismo tipo dirá que la culpa es tuya.","replied_to","No Error",0.26293078,0.012207031,0.26957804,0.0076637166,"2021-05-26",0,0,0,0,0,0,0,0
1120610,0,0,1,5,8,0,0,"2021-08-28T12:53:52.000Z","@GarryOcsalev @manuconstituye Porque la institución esta ideologíazada y podrida desde adentro.","quoted","No Error",0.30319387,0.013349563,0.3388922,0.006647474,"2021-08-28",0,0,0,0,0,0,0,0
1148903,1,1,1,23,3,19,0,"2021-09-13T11:10:18.000Z","@borisbarrera @tere_marinovic @Jaime_Bassa @ElisaLoncon Bassa es un segundon  a el@lo titiritea atria el tartamudo","replied_to","No Error",0.37751234,0.023076924,0.43296707,0.011430934,"2021-09-13",0,0,0,0,0,0,0,0
1161518,0,0,1,9,16,0,0,"2021-07-26T14:40:40.000Z","@Soniaporchile @Florencilla53 @fedoraletelier @marceloalonsoh @MachiFrancisca1 @ElisaLoncon LOS MAPUCHES SE CONSIDERAN NO CHILENOS. DESDE LA RECONQUISTA DE LOS ESPAÑOLES LOS MOZÁRABES NOS CONSIDERAMOS ESPAÑOLES Y CHILENOS SIN PROBLEMA ALGUNO. LOS MAPUCHES QUIEREN INDEPENDENCIA ? ENTONCES QUE ESTÁN HACIENDO EN LA CC ?.","replied_to","No Error",0.21776234,0.016060932,0.15343215,0.0066927844,"2021-07-26",0,0,0,0,0,0,0,0
1186837,0,0,1,7,5,1,0,"2022-02-10T15:18:37.000Z","@nicollette1612 @RenatoGarinG Cómo lo sabes? yo no contesto los q comienzan con 2 y este era un numero celular , Alo! y se rajan hablando...","replied_to","No Error",0.31132057,0.0104522705,0.26957804,0.0072106146,"2022-02-10",0,0,0,0,0,0,0,0
1192858,1,0,0,5,8,0,0,"2022-06-16T01:20:00.000Z","@Sinfiltros_tv @tere_marinovic @CaroDistrito1 @vive_tvcable @gonzalofeito Ya poh @renenaranjo callate..... Y andate para tu casa.....0 argumentos","replied_to","No Error",0.36095104,0.01644827,0.40243408,0.011612174,"2022-06-16",0,0,0,0,0,0,0,0
1200040,0,0,1,9,36,0,0,"2022-04-05T23:21:58.000Z","@24HorasTVN @patriciapolitz Sí pero el aumento del rechazo no sólo se puede atribuir  a eso, hay un aporte significativo todos los constituyentes que dieron autonomía territorial, justicia indígena, ministra Siches validó el Wallmapu, retiró los militares, y los mapuches soberbios expulsan familias hincas.","replied_to","No Error",0.32289913,0.023076924,0.344702,0.010576514,"2022-04-05",0,0,0,0,0,0,0,0
1200053,1,1,1,4,3,1,0,"2021-12-19T23:37:06.000Z","Toma CTM!!! @melnicksergio @carreragonzalo @tere_marinovic","replied_to","No Error",0.3389984,0.02402156,0.24928534,0.0077672824,"2021-12-19",0,0,0,0,0,0,0,0
1214706,1,1,1,23,7,7,0,"2022-05-13T21:49:14.000Z","@manuconstituye Era malo el wn , pero no sabía que estaba jugando todavía …","replied_to","No Error",0.25462922,0.0047683716,0.18728738,0.0059160385,"2022-05-13",0,0,0,0,0,0,0,0
1250215,1,1,1,7,4,3,0,"2022-06-19T02:52:08.000Z","@tere_marinovic Rene naranjo cero aporte para el debate. Wn penca","replied_to","No Error",0.33836752,0.012130737,0.36021477,0.0062914654,"2022-06-19",0,0,0,0,0,0,0,0
1259047,0,0,1,12,9,1,0,"2022-08-28T12:09:34.000Z","@ElisaLoncon Todos  los ñurdos colgados, porque les hace un gran daño  y han cometido tantas inmoralidades  y no se han pronunciado .","replied_to","No Error",0.37751234,0.04666401,0.40243408,0.34804323,"2022-08-28",0,0,0,0,0,0,0,0
1266633,1,1,1,6,3,3,0,"2022-08-28T15:31:49.000Z","@IgnacioAchurra El tuit más wn del día.","replied_to","No Error",0.31132057,0.0073623657,0.24171697,0.005964585,"2022-08-28",0,0,0,0,0,0,0,0
1302702,1,1,1,7,10,0,0,"2021-08-07T23:48:12.000Z","@manualemar70 @tere_marinovic Si quieres reír te recomiendo que busques videos donde la presidenta de la pantomima constitucional está hablando en lengua muerta, te cagas de risa.","replied_to","No Error",0.3389984,0.021935565,0.3406697,0.010472948,"2021-08-07",0,0,0,0,0,0,0,0
1307964,1,1,1,9,7,5,0,"2022-08-29T19:58:17.000Z","@baradit @rafitalacroix @desbordes A mi un paco ql mal gestao nunca me convencerá","replied_to","No Error",0.31686464,0.011672974,0.3388922,0.0072106146,"2022-08-29",0,0,0,0,0,0,0,0
1311137,1,0,0,4,6,0,0,"2022-04-12T15:54:48.000Z","@mcubillossigall Y a ti y tus secuaces LA MÚSICA SE LES ACABÓ! 😉🤣💪🏻","replied_to","No Error",0.22846605,0.008926392,0.24287975,0.008272167,"2022-04-12",0,0,0,0,0,0,0,0
1327721,0,0,1,10,8,5,0,"2022-05-22T18:03:44.000Z","@APGV40 @Kimeradrummer @Aquelotrosujeto @Ktymontealegre @arturozunigaj ya basta, si discutir con un fanático religioso es discutir con una pared","replied_to","No Error",0.27750343,0.012130737,0.26957804,0.007417747,"2022-05-22",0,0,0,0,0,0,0,0
1329073,0,0,1,43,5,1,0,"2021-02-06T22:23:28.000Z","@mentecritica4 @LorenzoYaez1 @NatitoOdiosa @RenatoGarinG Acá el estado ha fallado administrando miseria e injusticia, haciendo diferencia entre ciudadanos y no preocuparse de que las instituciones no sean corruptas... deja en abandono sin políticas para ayudar a nna vulnerables...","replied_to","No Error",0.25462922,0.0025749207,0.24928534,0.006149062,"2021-02-06",0,0,0,0,0,0,0,0
1340654,1,0,0,5,5,2,0,"2021-08-10T21:59:11.000Z","@pdhernandezf @tere_marinovic Hay que ser Zurdo para tener Justicia….","replied_to","No Error",0.35186127,0.023076924,0.40189892,0.009126588,"2021-08-10",0,0,0,0,0,0,0,0
1345416,0,0,1,5,5,1,0,"2021-11-24T22:48:02.000Z","@info_navarro @PamelaJuanita @gabrielboric @convencioncl Argumento falaz y maniqueísmo.","replied_to","No Error",0.2396185,0.004463196,0.24835461,0.005783344,"2021-11-24",0,0,0,0,0,0,0,0
1357889,1,0,0,5,8,1,0,"2022-03-04T19:52:00.000Z","@andreacossiobr1 @MarcosBarrazaG @convencioncl Ahí agarran pega los antropologos, sociólogos, asistentes sociales, profes, periodistas... Puras lumbreras 😂😂😂","replied_to","No Error",0.2763787,0.008163452,0.27558193,0.0062979385,"2022-03-04",0,0,0,0,0,0,0,0
1370088,1,1,1,10,6,4,0,"2022-08-01T17:07:29.000Z","@mcubillossigall Marshela, tu no te canshas de mentir...","replied_to","No Error",0.3389984,0.003929138,0.39743927,0.005783344,"2022-08-01",0,0,0,0,0,0,0,0
1390953,1,1,1,17,5,10,0,"2021-07-08T21:24:46.000Z","@mcubillossigall Vas a andar llorando todo el año?ponte a trabajar y aporta en algo, al menos encárgate del diario mural","replied_to","No Error",0.24442963,0.0060653687,0.24928534,0.0065827454,"2021-07-08",0,0,0,0,0,0,0,0
1404633,1,0,0,7,10,1,0,"2021-08-13T22:30:05.000Z","@tere_marinovic Estoy segura que este ejemplar no se atreve a decírtelo de frente... que pena por, con esos pensamientos ya tiene suficiente castigo...","replied_to","No Error",0.21107252,0.005531311,0.1935001,0.01508414,"2021-08-13",0,0,0,0,0,0,0,0
1426129,1,1,1,9,5,5,0,"2021-08-14T21:33:30.000Z","@ConchaLalora3 @tere_marinovic Jajajajaj lo dice el wea con una foto del perrochet 🤣🤣🤣","replied_to","No Error",0.3389984,0.013607788,0.31740165,0.006537435,"2021-08-14",0,0,0,0,0,0,0,0
1433915,1,0,0,9,10,1,0,"2022-06-30T23:35:43.000Z","@RobertoCeledonF Cuando se acerca cierta edad.. uno tiene que tener el tino de decir... hasta adonde debo llegar... y francamente este señor ya se paso de la raya... ya esta gaga...","replied_to","No Error",0.25462922,0.005874634,0.26957804,0.0064468146,"2022-06-30",0,0,0,0,0,0,0,0
1439931,1,1,1,6,3,2,0,"2022-02-24T19:23:59.000Z","@rgsharrison @espinozacuellar @tere_marinovic La droga la tiene tonta","replied_to","No Error",0.3969567,0.013285006,0.4710501,0.008116818,"2022-02-24",0,0,0,0,0,0,0,0
1453464,1,1,1,14,8,2,0,"2022-07-25T19:49:45.000Z","@mcubillossigall Bien poco honesto colocar el fragmento que te acomoda para esparcir tu veneno.","replied_to","No Error",0.35186127,0.023076924,0.36193377,0.02613456,"2022-07-25",0,0,0,0,0,0,0,0
1465939,1,1,1,13,8,0,0,"2022-07-26T22:33:18.000Z","@mcubillossigall @gabrielboric Así como tú @mcubillossigall  que te pusiste del lado de pincohet y avalabas todos los crimenes y atrocidades que el cometió sin pudor alguno haciendole campaña.  Toda una negacionista. @mcubillossigall","replied_to","No Error",0.3260917,0.013155893,0.40189892,0.007417747,"2022-07-26",0,0,0,0,0,0,0,0
1472689,1,0,0,8,7,1,0,"2022-04-25T15:36:29.000Z","@equipopolitzer @patriciapolitz @NoNeutrales Nooooo y mil veces Noooo a una constituyente chavista!!! RECHAZO!","replied_to","No Error",0.23523538,0.013091337,0.21836096,0.008893564,"2022-04-25",0,0,0,0,0,0,0,0
1484547,0,0,1,7,30,0,10,"2021-05-29T19:44:29.000Z","@tere_marinovic Esos delincuentes tienen que estar presos!!!!. Son un peligro para la sociedad.","replied_to","No Error",0.2763787,0.0127685545,0.3388922,0.06820184,"2021-05-29",0,0,0,0,0,0,0,0
1491041,1,1,1,8,5,1,0,"2021-07-16T00:31:38.000Z","@mcubillossigall As las weas que queray total son como 20 ajaaj🌶️🤣💩","replied_to","No Error",0.3389984,0.015673593,0.26957804,0.0071847234,"2021-07-16",0,0,0,0,0,0,0,0
1496748,1,1,1,13,8,0,0,"2022-02-27T10:50:09.000Z","@tere_marinovic Los cupos reservados es una señal antidemocrática  peor que los Senadores designados. Estos eran por lo menos figuras ilustres y letradas. En la CC están los más ilustres ignorantes.","replied_to","No Error",0.3811502,0.009727478,0.47630358,0.006356194,"2022-02-27",0,0,0,0,0,0,0,0
1500590,1,0,0,9,13,1,0,"2022-05-05T16:00:01.000Z","@tere_marinovic No Tere , estoy diciendo justo lo contrario que existe el concepto de justo precio y se consagra a propósito de la lesión enorme.. instrúyete en habilidades de comprensión lectora, y de paso un Rize te haría regio.","replied_to","No Error",0.3389984,0.017158391,0.40189892,0.011120236,"2022-05-05",0,0,0,0,0,0,0,0
1531918,0,0,1,24,6,16,0,"2022-07-31T12:46:56.000Z","@mcubillossigall Literalmente dice que va a rechazar porque se elimina el poder judicial... Está mintiendo, y hay que decirlo con todas sus letras.","replied_to","No Error",0.25462922,0.0043678284,0.28791866,0.0072882893,"2022-07-31",0,0,0,0,0,0,0,0
1568578,0,0,1,7,10,2,0,"2022-08-22T23:45:32.000Z","@patriciapolitz @360 Que ternurita el gesto de la monjitas,¿ ahora les sirven como respaldo? después que quemaron sus iglesias y, todo símbolo cristiano?","replied_to","No Error",0.32764325,0.023458159,0.27969417,0.05721026,"2022-08-22",0,0,0,0,0,0,0,0
1581207,0,0,1,15,12,0,0,"2022-07-02T23:33:20.000Z","@tere_marinovic @AmunateguiRosa Solo hacer lo mismo que Cuba, llenarse gobierno de casas y arredarlas y nunca serán de nadie, se llenara los bolsillos de plata de chilenos, inmobiliaria Boris y Cia. Ltda","replied_to","No Error",0.2396185,0.015415368,0.191015,0.008686432,"2022-07-02",0,0,0,0,0,0,0,0
1583932,0,0,1,7,34,1,0,"2021-08-28T05:11:39.000Z","@ruth_uas Inaceptable...  una constitución que pretendía establecer y ampliar derechos parte censurando, prohibiendo libertad de expresión y funando.... que gran nivel de mediocridad.","replied_to","No Error",0.25915736,0.005683899,0.27558193,0.006058442,"2021-08-28",0,0,0,0,0,0,0,0
1638667,1,0,0,17,9,2,0,"2021-06-20T15:45:41.000Z","@Nashomagno @tere_marinovic @Patrici95710010 Desde cuándo los símbolos patrios dividen al país?. Por favor hasta donde quieren llegar estos mocosos. No me imagino argentinos, brasileños y peruanos cuestionando la identidad histórica.","replied_to","No Error",0.37751234,0.023076924,0.43450394,0.009851551,"2021-06-20",0,0,0,0,0,0,0,0
1667864,1,1,1,7,3,1,0,"2021-06-24T11:04:55.000Z","@Nashomagno @tere_marinovic Felicitaciones por el comentario pelotudo del día 👏👏👏👏👏","replied_to","No Error",0.39644176,0.010147095,0.43450394,0.0060325502,"2021-06-24",0,0,0,0,0,0,0,0
1705234,0,0,1,4,31,1,0,"2022-04-06T16:55:51.000Z","@rodrigo_logan Opino que fuiste al centro a puro lustrarte los zapatos y que te esta escribiendo los guiones algún ex asesor de Briones.","replied_to","No Error",0.26293078,0.007972717,0.25602314,0.006272047,"2022-04-06",0,0,0,0,0,0,0,0
1716558,0,1,0,6,4,0,0,"2021-07-04T23:22:49.000Z","@jpbovet @Andr1Alex @tere_marinovic Qué fea tu forma de ver a los demás. Pobres ex parejas 😆😆😆😆😆","replied_to","No Error",0.32020867,0.0062561035,0.36798462,0.0057930537,"2021-07-04",0,0,0,0,0,0,0,0
1729322,0,1,0,8,3,2,0,"2021-07-05T03:05:34.000Z","@Alejand45098661 @tere_marinovic ahora te acuerdas de la sororidad jajaja en fin la hipocrecia","replied_to","No Error",0.2553839,0.0040626526,0.2735258,0.005738034,"2021-07-05",0,0,0,0,0,0,0,0
1760020,1,1,1,6,6,3,0,"2022-07-11T05:05:29.000Z","@tere_marinovic @Emol Estos partidos debiesen cambiar nombre el partido social mitomano (psm) y comunista mitomano (pcm)","replied_to","No Error",0.37751234,0.023293832,0.43296707,0.008815889,"2022-07-11",0,0,0,0,0,0,0,0
1845473,0,1,0,11,4,1,0,"2021-07-10T03:14:11.000Z","@RenatoGarinG @luisadgallardo Eso no es asesinato ignorante.","replied_to","No Error",0.3977292,0.017610285,0.48399165,0.012854968,"2021-07-10",0,0,0,0,0,0,0,0
1856875,0,0,1,2,7,0,0,"2021-07-10T20:54:27.000Z","@RenatoGarinG Gata marxista a ni no me vas a aruñar 🎶","replied_to","No Error",0.25462922,0.01121521,0.24928534,0.008285114,"2021-07-10",0,0,0,0,0,0,0,0
1902444,0,1,0,9,6,1,0,"2022-08-09T19:20:06.000Z","@salasedwards @tere_marinovic @gabrielboric Busca en el diccionario el concepto de “garante” para que no repitas como lora.","replied_to","No Error",0.2763787,0.004348755,0.27558193,0.0058804373,"2022-08-09",0,0,0,0,0,0,0,0
1903459,1,1,1,11,3,3,0,"2022-07-17T02:35:31.000Z","@tere_marinovic @gabrielboric Grande Tere...! El merluzo aun esta dando el examen de grado jajajaja","replied_to","No Error",0.27236435,0.009346008,0.2838064,0.0065633263,"2022-07-17",0,0,0,0,0,0,0,0
1950400,0,1,0,20,7,10,0,"2022-04-18T18:07:59.000Z","@tere_marinovic @Eu2145 @YouTube Y eso que te falto decir que nos pegaron el medio palo con las contribuciones son como una boa constrictora cada vez que inhalamos esta clase política miserable nos áptera cada vez más","replied_to","No Error",0.3048984,0.013995127,0.34032786,0.008867673,"2022-04-18",0,0,0,0,0,0,0,0
